token_ID,filename,category,word,POS,rel
24158,super-smart_female,friends,other,many,ADJ,amod
24159,super-smart_female,friends,other,have,VERB,dobj
24171,super-smart_female,people,other,hates,VERB,dobj
24199,super-smart_female,friends,other,best,ADJ,amod
24200,super-smart_female,friends,other,see,VERB,nsubj
24203,super-smart_female,others,other,see,VERB,dobj
24260,super-smart_female,you,other,trying,VERB,nsubj
24272,super-smart_female,people,other,tell,VERB,nsubj
24515,super-smart_female,character,other,strong,ADJ,amod
24570,super-smart_female,girls,women,gets,VERB,dobj
24571,super-smart_female,girls,women,interested,ADJ,amod
24664,super-smart_female,family,other,say,VERB,nsubj
24808,super-smart_female,characters,other,simple,ADJ,amod
24849,super-smart_female,person,other,caring,ADJ,amod
24906,super-smart_female,them,other,hated,VERB,dobj
24926,super-smart_female,actor,other,talented,ADJ,amod
25033,super-smart_female,you,other,know,VERB,nsubj
25104,super-smart_female,team,other,keep,VERB,dobj
25171,super-smart_female,ladies,women,other,ADJ,amod
25173,super-smart_female,ladies,women,talk,VERB,nsubj
25191,super-smart_female,them,other,see,VERB,dobj
25193,super-smart_female,them,other,love,VERB,nsubj
25195,super-smart_female,you,other,love,VERB,dobj
25204,super-smart_female,you,other,smiling,VERB,nsubj
25281,super-smart_female,he,men,go,VERB,nsubj
25291,super-smart_female,he,men,is,VERB,nsubj
25298,super-smart_female,he,men,'s,VERB,nsubj
25313,super-smart_female,self,other,future,ADJ,amod
25384,super-smart_female,you,other,support,VERB,nsubj
25465,super-smart_female,victim,other,treated,VERB,nsubjpass
25523,super-smart_female,students,other,put,VERB,dobj
25579,super-smart_female,girl,women,nice,ADJ,amod
25589,super-smart_female,they,other,dating,VERB,nsubj
25690,super-smart_female,person,other,wonderful,ADJ,amod
25705,super-smart_female,everyone,other,represented,VERB,nsubjpass
25765,super-smart_female,player,other,smart,ADJ,amod
25789,super-smart_female,squad,other,decent,ADJ,amod
25790,super-smart_female,squad,other,young,ADJ,amod
25791,super-smart_female,squad,other,have,VERB,dobj
25810,super-smart_female,anyone,other,is,VERB,nsubj
25822,super-smart_female,you,other,pick,VERB,nsubj
25826,super-smart_female,baby,other,pick,VERB,dobj
25834,super-smart_female,you,other,want,VERB,nsubj
25862,super-smart_female,subject,other,hard,ADJ,amod
25921,super-smart_female,woman,women,first,ADJ,amod
25922,super-smart_female,woman,women,have,VERB,dobj
25972,super-smart_female,coach,other,smart,ADJ,amod
25988,super-smart_female,you,other,understand,VERB,nsubj
26008,super-smart_female,students,other,other,ADJ,amod
26021,super-smart_female,them,other,be,VERB,nsubj
26047,super-smart_female,you,other,read,VERB,nsubj
26054,super-smart_female,you,other,having,VERB,nsubj
26066,super-smart_female,family,other,own,ADJ,amod
26098,super-smart_female,lady,women,young,ADJ,amod
26138,super-smart_female,woman,women,met,VERB,dobj
26221,super-smart_female,guy,men,makes,VERB,nsubj
26229,super-smart_female,them,other,makes,VERB,dobj
26243,super-smart_female,you,other,get,VERB,nsubj
26268,super-smart_female,people,other,super,ADV,amod
26269,super-smart_female,people,other,nice,ADJ,amod
26332,super-smart_female,people,other,live,VERB,nsubj
26357,super-smart_female,life,other,kicked,VERB,nsubj
26469,super-smart_female,observers,other,see,VERB,nsubj
26480,super-smart_female,husband,men,attempts,VERB,nsubj
26531,super-smart_female,you,other,asking,VERB,nsubj
26558,super-smart_female,you,other,think,VERB,nsubj
26597,super-smart_female,they,other,make,VERB,nsubj
26603,super-smart_female,he,men,'s,VERB,nsubj
26615,super-smart_female,he,men,has,VERB,nsubj
26622,super-smart_female,he,men,likes,VERB,nsubj
26639,super-smart_female,he,men,knows,VERB,nsubj
26645,super-smart_female,he,men,tell,VERB,dobj
26652,super-smart_female,he,men,say,VERB,nsubj
26711,super-smart_female,they,other,decide,VERB,nsubj
26731,super-smart_female,they,other,have,VERB,nsubj
26748,super-smart_female,you,other,need,VERB,nsubj
26768,super-smart_female,person,other,likely,ADJ,amod
26769,super-smart_female,person,other,find,VERB,nsubj
26813,super-smart_female,you,other,thank,VERB,dobj
26831,super-smart_female,you,other,hear,VERB,nsubj
26866,super-smart_female,you,other,coy,VERB,nsubjpass
26874,super-smart_female,you,other,are,VERB,nsubj
26883,super-smart_female,you,other,know,VERB,nsubj
26987,super-smart_female,teacher,other,best,ADJ,amod
27003,super-smart_female,teacher,other,best,ADJ,amod
27004,super-smart_female,teacher,other,says,VERB,nsubj
27011,super-smart_female,father,men,did,VERB,nsubj
27021,super-smart_female,they,other,left,VERB,nsubj
27038,super-smart_female,teacher,other,best,ADJ,amod
27039,super-smart_female,teacher,other,says,VERB,nsubj
27089,super-smart_female,masters,other,sadistic,ADJ,amod
27168,super-smart_female,you,other,think,VERB,nsubj
27172,super-smart_female,daughter,women,allowed,VERB,nsubjpass
27188,super-smart_female,reporter,other,asks,VERB,nsubj
27250,super-smart_female,he,men,walked,VERB,nsubj
27264,super-smart_female,friend,other,new,ADJ,amod
27321,super-smart_female,mother,women,is,VERB,nsubj
27325,super-smart_female,person,other,gifted,ADJ,amod
27398,super-smart_female,you,other,expect,VERB,nsubj
27426,super-smart_female,villain,other,new,ADJ,amod
27427,super-smart_female,villain,other,is,VERB,nsubj
27455,super-smart_female,he,men,falls,VERB,nsubj
27522,super-smart_female,lives,other,depend,VERB,nsubj
27536,super-smart_female,kids,other,are,VERB,nsubj
27553,super-smart_female,you,other,know,VERB,nsubj
27566,super-smart_female,person,other,great,ADJ,amod
27676,super-smart_female,people,other,going,VERB,nsubj
27687,super-smart_female,people,other,may,VERB,nsubj
27729,super-smart_female,you,other,tell,VERB,dobj
27737,super-smart_female,girl,women,smart,ADJ,amod
27738,super-smart_female,girl,women,tell,VERB,dobj
27765,super-smart_female,parents,other,making,VERB,nsubj
27815,super-smart_female,american,other,married,ADJ,amod
27827,super-smart_female,guy,men,great,ADJ,amod
27840,super-smart_female,person,other,smart,ADJ,amod
27877,super-smart_female,you,other,help,VERB,nsubj
27880,super-smart_female,them,other,help,VERB,dobj
27934,super-smart_female,person,other,is,VERB,nsubj
27960,super-smart_female,they,other,are,VERB,nsubj
27968,super-smart_female,you,other,think,VERB,nsubj
27983,super-smart_female,everyone,other,knows,VERB,nsubj
28028,super-smart_female,artist,other,write,VERB,nsubj
28238,super-smart_female,teacher,other,oldest,ADJ,amod
28254,super-smart_female,teacher,other,good,ADJ,amod
28268,super-smart_female,people,other,tells,VERB,dobj
28415,super-smart_female,people,other,are,VERB,nsubj
28445,super-smart_female,you,other,trying,VERB,nsubj
28450,super-smart_female,people,other,see,VERB,nsubj
28454,super-smart_female,you,other,'re,VERB,nsubj
28483,super-smart_female,dancers,other,best,ADJ,amod
28497,super-smart_female,you,other,stream,VERB,nsubj
28522,super-smart_female,you,other,follow,VERB,nsubj
28568,super-smart_female,kid,other,called,VERB,nsubjpass
28590,super-smart_female,they,other,are,VERB,nsubj
28611,super-smart_female,they,other,'s,VERB,nsubj
28649,super-smart_female,them,other,have,VERB,dobj
28797,super-smart_female,they,other,trying,VERB,nsubj
28813,super-smart_female,they,other,trying,VERB,nsubj
28828,super-smart_female,they,other,are,VERB,nsubj
28835,super-smart_female,they,other,'s,VERB,nsubj
28841,super-smart_female,they,other,do,VERB,nsubj
28851,super-smart_female,they,other,have,VERB,nsubj
28860,super-smart_female,they,other,have,VERB,nsubj
28869,super-smart_female,they,other,ask,VERB,nsubj
28874,super-smart_female,you,other,do,VERB,nsubj
28949,super-smart_female,nation,other,help,VERB,dobj
28974,super-smart_female,you,other,thank,VERB,dobj
28988,super-smart_female,you,other,thank,VERB,dobj
29018,super-smart_female,girl,women,think,VERB,nsubj
29067,super-smart_female,sister,women,younger,ADJ,amod
29068,super-smart_female,sister,women,marry,VERB,dobj
29083,super-smart_female,person,other,great,ADJ,amod
29109,super-smart_female,you,other,thank,VERB,dobj
29192,super-smart_female,he,men,'s,VERB,nsubj
29211,super-smart_female,you,other,doing,VERB,nsubj
29228,super-smart_female,you,other,know,VERB,nsubj
29262,super-smart_female,everyone,other,knows,VERB,nsubj
29265,super-smart_female,father,men,called,VERB,nsubj
29289,super-smart_female,man,men,ordinary,ADJ,amod
29304,super-smart_female,people,other,drives,VERB,dobj
29320,super-smart_female,you,other,going,VERB,nsubj
29356,super-smart_female,people,other,think,VERB,nsubj
29376,super-smart_female,you,other,tell,VERB,dobj
29416,super-smart_female,winners,other,real,ADJ,amod
29417,super-smart_female,winners,other,were,VERB,nsubj
29420,super-smart_female,girls,women,aforementioned,ADJ,amod
29470,super-smart_female,girls,women,aforementioned,ADJ,amod
29522,super-smart_female,genius,other,real,ADJ,amod
29523,super-smart_female,genius,other,was,VERB,nsubj
29538,super-smart_female,you,other,take,VERB,nsubj
29541,super-smart_female,woman,women,take,VERB,dobj
29546,super-smart_female,you,other,take,VERB,nsubj
29549,super-smart_female,person,other,take,VERB,dobj
29668,super-smart_female,coach,other,relaxed,ADJ,amod
29717,super-smart_female,playwright,other,great,ADJ,amod
29733,super-smart_female,you,other,celebrate,VERB,nsubj
29743,super-smart_female,you,other,see,VERB,nsubj
29755,super-smart_female,you,other,do,VERB,nsubj
29763,super-smart_female,you,other,find,VERB,nsubj
29870,super-smart_female,person,other,incredible,ADJ,amod
29894,super-smart_female,you,other,play,VERB,nsubj
29900,super-smart_female,you,other,like,VERB,nsubj
29906,super-smart_female,you,other,do,VERB,nsubj
29994,super-smart_female,others,other,are,VERB,nsubj
30001,super-smart_female,others,other,were,VERB,nsubj
30060,super-smart_female,you,other,have,VERB,nsubj
30115,super-smart_female,they,other,'re,VERB,nsubj
30127,super-smart_female,they,other,have,VERB,nsubj
30140,super-smart_female,they,other,'re,VERB,nsubj
30146,super-smart_female,they,other,understand,VERB,nsubj
30182,super-smart_female,father,men,has,VERB,nsubj
30196,super-smart_female,father,men,finds,VERB,nsubj
30201,super-smart_female,father,men,finds,VERB,dobj
30209,super-smart_female,father,men,going,VERB,nsubj
30214,super-smart_female,doctor,other,need,VERB,dobj
30222,super-smart_female,they,other,got,VERB,nsubj
30237,super-smart_female,doctor,other,given,VERB,nsubjpass
30249,super-smart_female,wife,women,great,ADJ,amod
30264,super-smart_female,family,other,has,VERB,nsubj
30275,super-smart_female,people,other,young,ADJ,amod
30467,super-smart_female,you,other,get,VERB,nsubj
30500,super-smart_female,people,other,buy,VERB,nsubj
30585,super-smart_female,people,other,bring,VERB,dobj
30588,super-smart_female,people,other,help,VERB,dobj
30597,super-smart_female,parents,other,have,VERB,nsubj
30616,super-smart_female,people,other,read,VERB,dobj
30662,super-smart_female,friends,other,new,ADJ,amod
30671,super-smart_female,guys,men,know,VERB,nsubj
30683,super-smart_female,man,men,real,ADJ,amod
30720,super-smart_female,mother,women,hardworking,ADJ,amod
30753,super-smart_female,everyone,other,is,VERB,nsubj
30799,super-smart_female,sister,women,sees,VERB,dobj
30848,super-smart_female,wife,women,killing,VERB,dobj
48,super-smart_male,people,other,need,VERB,nsubj
76,super-smart_male,you,other,read,VERB,nsubj
123,super-smart_male,he,men,known,VERB,nsubjpass
130,super-smart_male,he,men,'s,VERB,nsubj
170,super-smart_male,players,other,other,ADJ,amod
171,super-smart_male,players,other,understand,VERB,dobj
179,super-smart_male,you,other,need,VERB,nsubj
187,super-smart_male,you,other,have,VERB,nsubj
208,super-smart_male,players,other,other,ADJ,amod
261,super-smart_male,you,other,know,VERB,nsubj
267,super-smart_male,you,other,have,VERB,nsubj
278,super-smart_male,character,other,new,ADJ,amod
279,super-smart_male,character,other,get,VERB,dobj
284,super-smart_male,they,other,playing,VERB,nsubj
330,super-smart_male,person,other,only,ADJ,amod
354,super-smart_male,team,other,knows,VERB,dobj
412,super-smart_male,someone,other,defend,VERB,dobj
434,super-smart_male,leadership,other,great,ADJ,amod
505,super-smart_male,people,other,smart,ADJ,amod
575,super-smart_male,guy,men,great,ADJ,amod
735,super-smart_male,person,other,best,ADJ,amod
871,super-smart_male,she,women,give,VERB,nsubj
876,super-smart_male,she,women,give,VERB,dobj
896,super-smart_male,boy,men,little,ADJ,amod
907,super-smart_male,them,other,expected,VERB,dobj
916,super-smart_male,them,other,be,VERB,nsubj
924,super-smart_male,team,other,win,VERB,nsubj
944,super-smart_male,guys,men,put,VERB,dobj
951,super-smart_male,you,other,start,VERB,nsubj
957,super-smart_male,you,other,make,VERB,nsubj
963,super-smart_male,guys,men,training,VERB,nsubj
998,super-smart_male,everyone,other,thank,VERB,dobj
1007,super-smart_male,you,other,want,VERB,nsubj
1012,super-smart_male,people,other,smart,ADJ,amod
1015,super-smart_male,people,other,are,VERB,nsubj
1029,super-smart_male,you,other,covered,VERB,nsubj
1038,super-smart_male,you,other,got,VERB,dobj
1052,super-smart_male,you,other,were,VERB,nsubj
1064,super-smart_male,star,other,real,ADJ,amod
1093,super-smart_male,movement,other,controlling,VERB,dobj
1100,super-smart_male,you,other,keep,VERB,nsubj
1114,super-smart_male,you,other,be,VERB,nsubj
1167,super-smart_male,person,other,other,ADJ,amod
1168,super-smart_male,person,other,making,VERB,nsubj
1204,super-smart_male,people,other,think,VERB,nsubj
1250,super-smart_male,you,other,help,VERB,dobj
1274,super-smart_male,team,other,contact,VERB,dobj
1276,super-smart_male,you,other,use,VERB,nsubj
1323,super-smart_male,they,other,'re,VERB,nsubj
1329,super-smart_male,you,other,want,VERB,nsubj
1463,super-smart_male,you,other,do,VERB,nsubj
1519,super-smart_male,player,other,imagine,VERB,dobj
1535,super-smart_male,you,other,say,VERB,nsubj
1539,super-smart_male,you,other,listen,VERB,nsubj
1590,super-smart_male,you,other,going,VERB,nsubj
1626,super-smart_male,team,other,best,ADJ,amod
1627,super-smart_male,team,other,is,VERB,nsubj
1650,super-smart_male,team,other,great,ADJ,amod
1701,super-smart_male,guy,men,smart,ADJ,amod
1710,super-smart_male,writer,other,best,ADJ,amod
1731,super-smart_male,writer,other,best,ADJ,amod
1746,super-smart_male,expert,other,respected,ADJ,amod
1767,super-smart_male,team,other,handles,VERB,nsubj
1794,super-smart_male,team,other,want,VERB,nsubj
1798,super-smart_male,you,other,distracted,VERB,nsubjpass
1816,super-smart_male,you,other,try,VERB,nsubj
1823,super-smart_male,you,other,can,VERB,nsubj
1872,super-smart_male,players,other,other,ADJ,amod
1873,super-smart_male,players,other,respected,VERB,nsubjpass
1884,super-smart_male,players,other,other,ADJ,amod
1894,super-smart_male,players,other,other,ADJ,amod
1914,super-smart_male,worker,other,hard,ADJ,amod
2018,super-smart_male,kid,other,new,ADJ,amod
2019,super-smart_male,kid,other,makes,VERB,dobj
2026,super-smart_male,you,other,face,VERB,nsubj
2041,super-smart_male,you,other,get,VERB,dobj
2048,super-smart_male,you,other,'re,VERB,nsubj
2051,super-smart_male,player,other,better,ADJ,amod
2055,super-smart_male,you,other,'re,VERB,nsubj
2064,super-smart_male,you,other,think,VERB,nsubj
2081,super-smart_male,you,other,get,VERB,nsubj
2153,super-smart_male,he,men,done,VERB,nsubjpass
2195,super-smart_male,everyone,other,show,VERB,dobj
2252,super-smart_male,you,other,know,VERB,nsubj
2263,super-smart_male,you,other,think,VERB,nsubj
2296,super-smart_male,they,other,understand,VERB,nsubj
2403,super-smart_male,people,other,drive,VERB,dobj
2437,super-smart_male,them,other,covered,VERB,dobj
